time_s,robot_id,v_l,v_r,note
8.800000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
8.832000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
8.864000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
8.896000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
8.928000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
8.960000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
8.992000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
9.024000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
9.056000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
9.088000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
9.120000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
9.152000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
9.184000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
9.216000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
9.248000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
9.280000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
9.312000000000006,Pioneer 3-DX(2),4.0,4.0,stub_running
4.672000000000003,Pioneer 3-DX(3),4.0,4.0,stub_running
4.704000000000003,Pioneer 3-DX(3),4.0,4.0,stub_running
4.736000000000003,Pioneer 3-DX(3),4.0,4.0,stub_running
4.768000000000003,Pioneer 3-DX(3),4.0,4.0,stub_running
4.800000000000003,Pioneer 3-DX(3),4.0,4.0,stub_running
4.832000000000003,Pioneer 3-DX(3),4.0,4.0,stub_running
4.864000000000003,Pioneer 3-DX(3),4.0,4.0,stub_running
4.8960000000000035,Pioneer 3-DX(3),4.0,4.0,stub_running
4.9280000000000035,Pioneer 3-DX(3),4.0,4.0,stub_running
4.9600000000000035,Pioneer 3-DX(3),4.0,4.0,stub_running
4.9920000000000035,Pioneer 3-DX(3),4.0,4.0,stub_running
5.024000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.056000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.088000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.120000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.152000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.184000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.216000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.248000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.280000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.312000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.344000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.376000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.408000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.440000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.472000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.504000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.536000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.568000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.600000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.632000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.664000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.696000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.728000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.760000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.792000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.824000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.856000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.888000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.920000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.952000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
5.984000000000004,Pioneer 3-DX(3),4.0,4.0,stub_running
6.0160000000000045,Pioneer 3-DX(3),4.0,4.0,stub_running
6.0480000000000045,Pioneer 3-DX(3),4.0,4.0,stub_running
6.0800000000000045,Pioneer 3-DX(3),4.0,4.0,stub_running
6.1120000000000045,Pioneer 3-DX(3),4.0,4.0,stub_running
6.144000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.176000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.208000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.240000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.272000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.304000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.336000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.368000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.400000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.432000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.464000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.496000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.528000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.560000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.592000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.624000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.656000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.688000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.720000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.752000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.784000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.816000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.848000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.880000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.912000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.944000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
6.976000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
7.008000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
7.040000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
7.072000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
7.104000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
7.1360000000000054,Pioneer 3-DX(3),4.0,4.0,stub_running
7.1680000000000055,Pioneer 3-DX(3),4.0,4.0,stub_running
7.2000000000000055,Pioneer 3-DX(3),4.0,4.0,stub_running
7.2320000000000055,Pioneer 3-DX(3),4.0,4.0,stub_running
7.264000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.296000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.328000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.360000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.392000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.424000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.456000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.488000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.520000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.552000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.584000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.616000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.648000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.680000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.712000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.744000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.776000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.808000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.840000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.872000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.904000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.936000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
7.968000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.000000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
8.032000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
8.064000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
8.096000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
8.128000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
8.160000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
8.192000000000005,Pioneer 3-DX(3),4.0,4.0,stub_running
8.224000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.256000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.288000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.320000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.352000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.384000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.416000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.448000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.480000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.512000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.544000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.576000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.608000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.640000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.672000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.704000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.736000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.768000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.800000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.832000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.864000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.896000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.928000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.960000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
8.992000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
9.024000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
9.056000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
9.088000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
9.120000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
9.152000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
9.184000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
9.216000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
9.248000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
9.280000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
9.312000000000006,Pioneer 3-DX(3),4.0,4.0,stub_running
4.9600000000000035,Pioneer 3-DX,4.0,4.0,stub_running
4.9920000000000035,Pioneer 3-DX,4.0,4.0,stub_running
5.024000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.056000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.088000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.120000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.152000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.184000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.216000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.248000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.280000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.312000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.344000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.376000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.408000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.440000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.472000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.504000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.536000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.568000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.600000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.632000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.664000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.696000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.728000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.760000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.792000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.824000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.856000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.888000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.920000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.952000000000004,Pioneer 3-DX,4.0,4.0,stub_running
5.984000000000004,Pioneer 3-DX,4.0,4.0,stub_running
6.0160000000000045,Pioneer 3-DX,4.0,4.0,stub_running
6.0480000000000045,Pioneer 3-DX,4.0,4.0,stub_running
6.0800000000000045,Pioneer 3-DX,4.0,4.0,stub_running
6.1120000000000045,Pioneer 3-DX,4.0,4.0,stub_running
6.144000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.176000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.208000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.240000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.272000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.304000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.336000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.368000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.400000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.432000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.464000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.496000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.528000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.560000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.592000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.624000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.656000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.688000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.720000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.752000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.784000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.816000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.848000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.880000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.912000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.944000000000005,Pioneer 3-DX,4.0,4.0,stub_running
6.976000000000005,Pioneer 3-DX,4.0,4.0,stub_running
7.008000000000005,Pioneer 3-DX,4.0,4.0,stub_running
7.040000000000005,Pioneer 3-DX,4.0,4.0,stub_running
7.072000000000005,Pioneer 3-DX,4.0,4.0,stub_running
7.104000000000005,Pioneer 3-DX,4.0,4.0,stub_running
7.1360000000000054,Pioneer 3-DX,4.0,4.0,stub_running
7.1680000000000055,Pioneer 3-DX,4.0,4.0,stub_running
7.2000000000000055,Pioneer 3-DX,4.0,4.0,stub_running
7.2320000000000055,Pioneer 3-DX,4.0,4.0,stub_running
7.264000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.296000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.328000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.360000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.392000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.424000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.456000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.488000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.520000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.552000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.584000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.616000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.648000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.680000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.712000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.744000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.776000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.808000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.840000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.872000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.904000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.936000000000006,Pioneer 3-DX,4.0,4.0,stub_running
7.968000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.000000000000005,Pioneer 3-DX,4.0,4.0,stub_running
8.032000000000005,Pioneer 3-DX,4.0,4.0,stub_running
8.064000000000005,Pioneer 3-DX,4.0,4.0,stub_running
8.096000000000005,Pioneer 3-DX,4.0,4.0,stub_running
8.128000000000005,Pioneer 3-DX,4.0,4.0,stub_running
8.160000000000005,Pioneer 3-DX,4.0,4.0,stub_running
8.192000000000005,Pioneer 3-DX,4.0,4.0,stub_running
8.224000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.256000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.288000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.320000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.352000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.384000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.416000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.448000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.480000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.512000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.544000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.576000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.608000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.640000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.672000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.704000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.736000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.768000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.800000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.832000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.864000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.896000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.928000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.960000000000006,Pioneer 3-DX,4.0,4.0,stub_running
8.992000000000006,Pioneer 3-DX,4.0,4.0,stub_running
9.024000000000006,Pioneer 3-DX,4.0,4.0,stub_running
9.056000000000006,Pioneer 3-DX,4.0,4.0,stub_running
9.088000000000006,Pioneer 3-DX,4.0,4.0,stub_running
9.120000000000006,Pioneer 3-DX,4.0,4.0,stub_running
9.152000000000006,Pioneer 3-DX,4.0,4.0,stub_running
9.184000000000006,Pioneer 3-DX,4.0,4.0,stub_running
9.216000000000006,Pioneer 3-DX,4.0,4.0,stub_running
9.248000000000006,Pioneer 3-DX,4.0,4.0,stub_running
9.280000000000006,Pioneer 3-DX,4.0,4.0,stub_running
9.312000000000006,Pioneer 3-DX,4.0,4.0,stub_running
9.344000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.376000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.408000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.440000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.472000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.504000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.536000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.568000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.600000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.632000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.664000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.696000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.728000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.760000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.792000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.824000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.856000000000007,Pioneer 3-DX,4.0,4.0,stub_running
9.344000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.376000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.408000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.440000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.472000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.504000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.536000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.568000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.600000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.632000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.664000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.696000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.728000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.760000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.792000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.824000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.856000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.888000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.920000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.952000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
9.984000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.016000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.048000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.080000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.112000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.144000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.176000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.208000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.240000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.272000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.304000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.336000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.368000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.400000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.432000000000007,Pioneer 3-DX(1),4.0,4.0,stub_running
10.464000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.496000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.528000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.560000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.592000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.624000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.656000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.688000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.720000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.752000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.784000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.816000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.848000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.880000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.912000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.944000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
10.976000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.008000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.040000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.072000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.104000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.136000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.168000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.200000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.232000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.264000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.296000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.328000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.360000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.392000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.424000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.456000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.488000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.520000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.552000000000008,Pioneer 3-DX(1),4.0,4.0,stub_running
11.584000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
11.616000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
11.648000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
11.680000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
11.712000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
11.744000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
11.776000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
11.808000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
11.840000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
11.872000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
11.904000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
11.936000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
11.968000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
12.000000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
12.032000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
12.064000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
12.096000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
12.128000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
12.160000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
12.192000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
12.224000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
12.256000000000009,Pioneer 3-DX(1),4.0,4.0,stub_running
12.28800000000001,Pioneer 3-DX(1),4.0,4.0,stub_running
12.32000000000001,Pioneer 3-DX(1),4.0,4.0,stub_running
12.35200000000001,Pioneer 3-DX(1),4.0,4.0,stub_running
12.38400000000001,Pioneer 3-DX(1),4.0,4.0,stub_running
12.41600000000001,Pioneer 3-DX(1),4.0,4.0,stub_running
12.44800000000001,Pioneer 3-DX(1),4.0,4.0,stub_running
12.48000000000001,Pioneer 3-DX(1),4.0,4.0,stub_running
12.51200000000001,Pioneer 3-DX(1),4.0,4.0,stub_running
12.54400000000001,Pioneer 3-DX(1),4.0,4.0,stub_running
12.57600000000001,Pioneer 3-DX(1),4.0,4.0,stub_running
